candidate_id,slide,feature,x,y,width,height,score,tile_x,tile_y,image,overlay,crop_um,crop_mode,m_local_median_territory_um2,m_nc_ratio,m_territory_area_um2,m_z_cyto_entropy_mean,m_z_cyto_eosin_od_mean,m_z_cyto_gray_mean,m_z_cyto_local_std_mean,m_z_nn_distance_um,m_z_territory_area_um2,assigned_to,batch,duplicate_of,padding_um,rank,review_band,verdict,reviewer,notes
ballooning_x032688_y013797,R22--063-6_HE,ballooning,32688,13797,83,57,-2.62948,32256,13312,images/ballooning_x032688_y013797.png,overlays/ballooning_x032688_y013797.png,121.349,bbox_padded,515.3910458287501,0.09542185581476934,699.290617545,-0.483196284330182,0.6917757562593051,-0.8118850346667001,-0.43092039588935804,-0.6689720456248,0.792500212496305,PathB,2025-09-24HE,,40.0,1869,low,,,
ballooning_x014351_y014055,R26-122-23_HE_91,ballooning,14351,14055,63,46,6.327122,14336,13824,images/ballooning_x014351_y014055.png,overlays/ballooning_x014351_y014055.png,111.443,bbox_padded,563.65816703625,0.05934505934505935,428.8843438425,0.6622840477056254,-2.715435485111783,1.8132198938365571,1.0683840188921678,0.11598227730336373,-0.48193576457480664,PathB,2026-04-20_CCl4_HE,,40.0,,vetoed,,,
ballooning_x016330_y015078,R26-122-23_HE_91,ballooning,16330,15078,58,65,2.814544,15872,14848,images/ballooning_x016330_y015078.png,overlays/ballooning_x016330_y015078.png,108.966,bbox_padded,399.01637938500005,0.07681596658157344,528.546442905,0.13845511283932746,-0.4175849926595871,0.9999762444751491,0.7456848787294993,1.4633279009014357,0.8052710480579814,PathB,2026-04-20_CCl4_HE,,40.0,1128,top,,,
ballooning_x038691_y016755,R25-223-10_HE,ballooning,38691,16755,87,106,4.112406,38400,16384,images/ballooning_x038691_y016755.png,overlays/ballooning_x038691_y016755.png,123.33,bbox_padded,477.0901345275,0.03435452452629715,1385.33384223,-0.0023665193545275133,-0.5241320273174274,0.5531104918973514,0.03757310618289943,3.667609199218353,4.560974272643331,PathB,2025-07-09_Evelyn_HE,,40.0,478,top,,,
ballooning_x027094_y014175,R26-122-23_HE_91,ballooning,27094,14175,63,77,4.68007,26624,13824,images/ballooning_x027094_y014175.png,overlays/ballooning_x027094_y014175.png,111.443,bbox_padded,534.7408256775,0.028627753492757348,715.5432060075001,0.6838595194793006,-1.1200999348867609,1.3934790663654175,0.8018351264940768,0.9556268195249141,0.6118150027498472,PathB,2026-04-20_CCl4_HE,,40.0,347,top,,,
ballooning_x020190_y014572,R25-345-17,ballooning,20190,14572,58,95,1.241953,19968,14336,images/ballooning_x020190_y014572.png,overlays/ballooning_x020190_y014572.png,108.966,bbox_padded,518.1815846025,0.07381899311281405,632.2563564525001,0.006923644328177429,-0.5830971851658937,0.622548435055322,0.012386728865213144,-0.0573519775765564,0.6730433544133411,PathB,2025-11-14HE,,40.0,,vetoed,,,
ballooning_x020698_y017882,R26-122-17_HE_101,ballooning,20698,17882,73,96,3.753957,20480,17408,images/ballooning_x020698_y017882.png,overlays/ballooning_x020698_y017882.png,116.395,bbox_padded,443.05169454,0.07371776626629475,1077.3932887575002,0.2053072494086827,-0.40793034476832307,0.7184842509683582,0.4599139381954583,1.7467138576470997,3.7346134503567594,PathB,2026-04-20_CCl4_HE,,40.0,611,top,,,
ballooning_x012267_y013565,R25-151_25_HE,ballooning,12267,13565,50,26,5.066252,11776,13312,images/ballooning_x012267_y013565.png,overlays/ballooning_x012267_y013565.png,105.004,bbox_padded,194.60174789250001,0.1223159509202454,159.95000268,1.1883907288000672,-1.7284774637028266,1.9711434758604816,1.9755749109162986,0.4014606863249998,-0.3705272524105748,PathB,2025-04-29HE,,40.0,,vetoed,,,
ballooning_x016199_y013120,R25-264-24,ballooning,16199,13120,71,67,-2.433979,15872,12800,images/ballooning_x016199_y013120.png,overlays/ballooning_x016199_y013120.png,115.405,bbox_padded,448.60210682625006,0.05561478322672352,690.3363612600001,-0.6571081679750133,1.0045059324470804,-0.38507180007628655,-1.010639077654201,0.9154039686302867,1.5474419839796274,PathB,2025-08-25HE,,40.0,5031,low,,,
ballooning_x022468_y013043,R25-151-36_HE,ballooning,22468,13043,70,88,0.480327,22016,12800,images/ballooning_x022468_y013043.png,overlays/ballooning_x022468_y013043.png,114.91,bbox_padded,486.2897129025,0.061840774454558586,848.9370924450001,-0.1445566738477028,0.12710477006639465,-0.10991960925466825,0.010354872016739515,1.550699750130602,2.1716655925865003,PathB,2025-04-29HE,,40.0,,vetoed,,,
ballooning_x043152_y016458,R26-041-26,ballooning,43152,16458,35,60,-0.267914,43008,16384,images/ballooning_x043152_y016458.png,overlays/ballooning_x043152_y016458.png,97.574,bbox_padded,209.68905642750002,0.13109683559362362,257.7721860675,0.325337243128608,0.6525992483317565,0.11254109628585901,0.22537128095045184,-0.05796214886899224,0.5754088742433628,PathB,P273-2026-02-13_Christina HE,,40.0,,vetoed,,,
ballooning_x003969_y016217,R26-041-26,ballooning,3969,16217,57,63,-0.474326,3584,15872,images/ballooning_x003969_y016217.png,overlays/ballooning_x003969_y016217.png,108.471,bbox_padded,358.81422188625004,0.12768789678476344,598.9538827350001,0.20053477826748775,0.6694183930116815,-0.7013795977655956,0.12053945883247583,0.7693967443024182,1.6010721847411997,PathB,P273-2026-02-13_Christina HE,,40.0,1854,mid,,,
ballooning_x024915_y016741,R22--063-10_HE,ballooning,24915,16741,87,71,3.641669,24576,16384,images/ballooning_x024915_y016741.png,overlays/ballooning_x024915_y016741.png,123.33,bbox_padded,484.4497972275001,0.049328341774939444,1114.00761069,-0.06441403789794753,-0.8100476800474261,1.0108730180329875,-0.43777221681371564,2.222150810017309,3.5597160133816206,PathB,2025-09-24HE,,40.0,526,top,,,
ballooning_x028926_y013099,R22--063-6_HE,ballooning,28926,13099,102,98,4.261713,28672,12800,images/ballooning_x028926_y013099.png,overlays/ballooning_x028926_y013099.png,130.759,bbox_padded,753.3228078675,0.016943745347559463,1730.1953702475003,0.02109288487971164,-0.40269835693028805,0.36462472545996466,0.033895227818527156,6.679156527250562,3.860326560166442,PathB,2025-09-24HE,,40.0,176,top,,,
ballooning_x035820_y013387,R25-223-18_HE,ballooning,35820,13387,70,75,-1.937168,35328,13312,images/ballooning_x035820_y013387.png,overlays/ballooning_x035820_y013387.png,114.91,bbox_padded,383.3770961475,0.1158051689860835,740.38206762,-0.40383069028110674,0.9779159315465581,-1.2365550575603093,-0.6170451399687858,2.3633207556590867,2.337725936834332,PathB,2025-07-09_Evelyn_HE,,40.0,5235,low,,,
ballooning_x020001_y016071,R26-041-15,ballooning,20001,16071,82,52,-4.19567,19968,15872,images/ballooning_x020001_y016071.png,overlays/ballooning_x020001_y016071.png,120.853,bbox_padded,460.16291031750006,0.03963142772218369,619.0089635925001,-4.840714831466447,-1.3826235389670538,2.0924470682573584,-2.743366423865045,2.1936302980305493,1.0057173673254935,PathB,P273-2026-02-13_Christina HE,,40.0,5019,low,,,
ballooning_x020494_y013379,R22--063-16_HE,ballooning,20494,13379,86,86,3.645683,20480,13312,images/ballooning_x020494_y013379.png,overlays/ballooning_x020494_y013379.png,122.834,bbox_padded,568.4726130525,0.038698647878568096,1183.8630758175002,0.1274093426032282,-0.8103482762297558,0.7812824229589276,-0.02040499556614021,1.5045737985411347,3.0714047109544627,PathB,2025-09-24HE,,40.0,522,top,,,
ballooning_x044488_y022542,R25-079_10_HE,ballooning,44488,22542,83,56,5.88423,44032,22528,images/ballooning_x044488_y022542.png,overlays/ballooning_x044488_y022542.png,121.349,bbox_padded,505.5474969675,0.1662185964587003,661.5723462075,0.7857622039556973,-0.7721680048637798,0.6315985661118881,2.1289041453369157,1.3345395976508712,0.7317289945025405,PathB,2025-03-07_Jaya HE,,40.0,79,top,,,
ballooning_x010117_y021458,R25-079_1_HE,ballooning,10117,21458,82,72,-7.318218,9728,20992,images/ballooning_x010117_y021458.png,overlays/ballooning_x010117_y021458.png,120.853,bbox_padded,469.60781078250005,0.06382978723404255,913.7634547275001,-1.7966592822356457,2.1557817345440635,-1.6341627205177833,-2.066815512129209,0.3274322745208275,1.6430077632457123,PathB,2025-03-07_Jaya HE,,40.0,6896,low,,,
ballooning_x023059_y013285,R25-151_18_HE,ballooning,23059,13285,65,77,-1.561557,23040,12800,images/ballooning_x023059_y013285.png,overlays/ballooning_x023059_y013285.png,112.433,bbox_padded,400.85629506000004,0.05825027685492802,553.8146181750001,-0.31405680702754374,0.33294820313928797,-0.24951456277651923,-0.415274628011294,0.6744907594765952,0.923260128504187,PathB,2025-04-29HE,,40.0,,vetoed,,,
ballooning_x026897_y013599,R25-264-17,ballooning,26897,13599,54,62,-1.531542,26624,13312,images/ballooning_x026897_y013599.png,overlays/ballooning_x026897_y013599.png,106.985,bbox_padded,457.70968941750004,0.10526315789473685,443.97165237750005,-0.0640309525572758,0.2602031752226745,-0.7289396675581925,0.19797229252304085,-0.6101989972697289,-0.07531701401932069,PathB,2025-08-25HE,,40.0,,vetoed,,,
ballooning_x019324_y013737,R25-151_32_HE,ballooning,19324,13737,62,50,-2.90443,18944,13312,images/ballooning_x019324_y013737.png,overlays/ballooning_x019324_y013737.png,110.947,bbox_padded,271.78621045875,0.16459059956817804,369.27107597250006,-0.31786688788530254,1.2737530707748308,-0.9382599165507735,-0.31560062497253033,0.44860761359732415,0.6642522070557922,PathB,2025-04-29HE,,40.0,11167,low,,,
ballooning_x026004_y010151,R22-354_16_ACLY656 CHOW1,ballooning,26004,10151,55,42,2.732075,25600,9728,images/ballooning_x026004_y010151.png,overlays/ballooning_x026004_y010151.png,107.48,bbox_padded,546.85360387125,0.047462223944207675,316.588157145,0.23839395127989468,-1.5757892610995454,1.4255791844245496,-0.36657905353215137,-1.4390961186218811,-0.9952350388897138,PathB,2025-03-28_Celina 656D H&E,,40.0,,vetoed,,,
ballooning_x028872_y023277,R25-345-20,ballooning,28872,23277,57,72,-0.711266,28672,23040,images/ballooning_x028872_y023277.png,overlays/ballooning_x028872_y023277.png,108.471,bbox_padded,427.04442816750003,0.061536922153291984,612.937241865,-0.1749240430436928,0.8271416513447458,-0.4951467689171032,-0.13788098941533147,1.9413772202135322,0.875538112194244,PathB,2025-11-14HE,,40.0,923,mid,,,
ballooning_x018724_y012541,R25-151_25_HE,ballooning,18724,12541,62,69,-2.500391,18432,12288,images/ballooning_x018724_y012541.png,overlays/ballooning_x018724_y012541.png,110.947,bbox_padded,200.4894780525,0.12333897076588547,507.69406525500006,-1.3824727093378477,0.8651997660098295,-0.3100410605420774,-1.1986781907952915,0.6744907594772245,3.331877923292177,PathB,2025-04-29HE,,40.0,11550,low,,,
ballooning_x012450_y013087,R25-151_10_HE,ballooning,12450,13087,78,72,0.10497,12288,12800,images/ballooning_x012450_y013087.png,overlays/ballooning_x012450_y013087.png,118.872,bbox_padded,404.68945271625,0.04305209982658524,813.4267199175001,-0.3764755824202916,0.0038338718577664343,-0.03611187664001401,-0.7106989491667886,2.1868153696749655,2.0252956370947373,PathB,2025-04-29HE,,40.0,3647,mid,,,
ballooning_x023749_y014656,R25-151-36_HE,ballooning,23749,14656,67,77,3.523737,23552,14336,images/ballooning_x023749_y014656.png,overlays/ballooning_x023749_y014656.png,113.424,bbox_padded,370.86566955750004,0.08472090414977138,710.8820862975001,0.25824761146113623,-0.759952767823093,1.2420218560975491,0.3348640534689492,1.1871852312794313,2.445635559541036,PathB,2025-04-29HE,,40.0,408,top,,,
ballooning_x023358_y013858,R25-151-36_HE,ballooning,23358,13858,62,63,6.112553,23040,13824,images/ballooning_x023358_y013858.png,overlays/ballooning_x023358_y013858.png,110.947,bbox_padded,430.72425951750006,0.07983315549519837,632.2563564525001,0.2891328982931231,-1.1601623052177807,1.5686985314920607,1.4786098703301271,1.3546625652296447,1.0589472697754856,PathB,2025-04-29HE,,40.0,35,top,,,
ballooning_x044354_y021843,R25-079_10_HE,ballooning,44354,21843,85,74,5.060196,44032,21504,images/ballooning_x044354_y021843.png,overlays/ballooning_x044354_y021843.png,122.339,bbox_padded,536.642071875,0.04522831902451163,985.8268186650001,0.3368032270872009,-1.0458891694881682,1.4507158388416772,1.0862520981190338,0.989603028883042,1.9154596054310133,PathB,2025-03-07_Jaya HE,,40.0,153,top,,,
ballooning_x017940_y010280,R26-122-2_HE_71,ballooning,17940,10280,52,64,-2.335047,17920,10240,images/ballooning_x017940_y010280.png,overlays/ballooning_x017940_y010280.png,105.994,bbox_padded,370.62034746750004,0.07383403227856145,482.60988155250004,-0.996622346154596,0.5819133231463145,-0.09918783509874905,-0.9251695511851877,0.5892748536679577,0.7152265544740202,PathB,2026-04-20_CCl4_HE,,40.0,6744,low,,,
ballooning_x015773_y012629,R25-223-18_HE,ballooning,15773,12629,32,50,3.315202,15360,12288,images/ballooning_x015773_y012629.png,overlays/ballooning_x015773_y012629.png,96.088,bbox_padded,163.261850895,0.09252669039145907,241.27427551500003,0.213827700795051,-1.103452824317105,1.6765317570710445,0.4560584340025581,-0.23091893977671304,1.4181028860400486,PathB,2025-07-09_Evelyn_HE,,40.0,721,top,,,
ballooning_x034181_y022288,R25-079_15_HE,ballooning,34181,22288,34,39,-4.864731,33792,22016,images/ballooning_x034181_y022288.png,overlays/ballooning_x034181_y022288.png,97.079,bbox_padded,388.89684317250004,0.10137375651350071,129.4687329975,0.16545965624131673,1.3457813186347456,-3.674243377292176,-0.08523356687004413,-1.0695066708669825,-0.9841655441828209,PathB,2025-03-07_Jaya HE,,40.0,,vetoed,,,
ballooning_x010827_y016814,R22-354_25_ACLY656 NASH 6,ballooning,10827,16814,98,80,4.504072,10752,16384,images/ballooning_x010827_y016814.png,overlays/ballooning_x010827_y016814.png,128.778,bbox_padded,576.9362251575001,0.03907610365666291,1197.5397823350002,0.4302907384155546,-1.1138871376179975,1.0435662144643916,1.0171154881723354,1.6302213221852326,1.9886864787714653,PathB,2025-03-28_Celina 656D H&E,,40.0,139,top,,,
ballooning_x005878_y012129,R22-354_23_ACLY656 NASH4,ballooning,5878,12129,58,58,3.067111,5632,11776,images/ballooning_x005878_y012129.png,overlays/ballooning_x005878_y012129.png,108.966,bbox_padded,433.26947620125003,0.03518169972491675,423.60991890750006,0.8156373017436107,-0.49449462420485124,1.359539709513254,0.5926901328816582,0.5313784238600648,-0.03704054902983383,PathB,2025-03-28_Celina 656D H&E,,40.0,,vetoed,,,
ballooning_x008471_y010531,R25-151_32_HE,ballooning,8471,10531,56,60,-0.671301,8192,10240,images/ballooning_x008471_y010531.png,overlays/ballooning_x008471_y010531.png,107.975,bbox_padded,244.2794711175,0.21749859786876055,546.7616080875,-0.5476149863424615,0.4317223758120879,-0.4021984967495127,-0.28126322890143346,1.226065973532434,2.486239481120006,PathB,2025-04-29HE,,40.0,5508,mid,,,
ballooning_x044818_y017247,R26-041-4,ballooning,44818,17247,63,61,-0.42775,44544,16896,images/ballooning_x044818_y017247.png,overlays/ballooning_x044818_y017247.png,111.443,bbox_padded,419.89942229625,0.054240166022073384,650.1648690225,-0.13227774185026556,0.3351208788155074,0.13026725882281365,-0.4393425310257867,0.6459609847340343,0.7567236086821687,PathB,P273-2026-02-13_Christina HE,,40.0,1674,mid,,,
ballooning_x009318_y018402,R25-223-3_HE,ballooning,9318,18402,41,50,0.210034,9216,17920,images/ballooning_x009318_y018402.png,overlays/ballooning_x009318_y018402.png,100.546,bbox_padded,184.69686850875001,0.11720158672917418,340.13907778500004,-1.1910357475129636,-0.0914640495296196,0.6320847123426259,-0.751944589563814,0.29381660995106246,2.049756390759509,PathB,2025-07-09_Evelyn_HE,,40.0,3324,mid,,,
ballooning_x013782_y019890,R26-122-17_HE_101,ballooning,13782,19890,82,61,0.119513,13312,19456,images/ballooning_x013782_y019890.png,overlays/ballooning_x013782_y019890.png,120.853,bbox_padded,484.75644984,0.09818708104814138,805.1470993800001,-0.039098305133600436,0.7378440337720451,-0.7946151123574068,0.16683785874782855,2.3277834415184104,1.2584070455377623,PathB,2026-04-20_CCl4_HE,,40.0,3513,mid,,,
ballooning_x034685_y024046,R25-079_24_HE,ballooning,34685,24046,56,80,3.57414,34304,23552,images/ballooning_x034685_y024046.png,overlays/ballooning_x034685_y024046.png,107.975,bbox_padded,469.05583608000006,0.0471304031965129,675.37171377,0.3539916881907091,-0.8312256649295394,1.1350793523036793,0.6541357188838622,0.3070946532551009,0.9000344763503632,PathB,2025-03-07_Jaya HE,,40.0,416,top,,,
ballooning_x033032_y019353,R22--063-20_HE,ballooning,33032,19353,64,64,-0.274374,32768,18944,images/ballooning_x033032_y019353.png,overlays/ballooning_x033032_y019353.png,111.938,bbox_padded,339.92442095625006,0.07647284590289771,639.1867054950001,-0.21612228529005784,0.04535403305745545,0.3320382250296804,-0.6644170391875015,0.8563081915013186,1.5390122332784881,PathB,2025-09-24HE,,40.0,1841,mid,,,
ballooning_x031937_y013210,R25-223-14_HE,ballooning,31937,13210,46,63,-4.103816,31744,12800,images/ballooning_x031937_y013210.png,overlays/ballooning_x031937_y013210.png,103.022,bbox_padded,394.845903855,0.08003562794248632,481.99657632750007,-1.329509682261866,1.3727492956790626,-1.3324176835210189,-1.6078758922285485,0.29644101290363367,0.41563372472517013,PathB,2025-07-09_Evelyn_HE,,40.0,,vetoed,,,
ballooning_x031563_y013883,R26-041-15,ballooning,31563,13883,64,67,0.844227,31232,13824,images/ballooning_x031563_y013883.png,overlays/ballooning_x031563_y013883.png,111.938,bbox_padded,409.38123768750006,0.08192700156985872,625.08068532,0.430041267136645,0.6672636621373867,-0.543200446568754,0.5096923828767181,1.0805191827511775,1.3815864886891,PathB,P273-2026-02-13_Christina HE,,40.0,2267,mid,,,
ballooning_x037750_y014410,R25-264-17,ballooning,37750,14410,87,71,0.711454,37376,14336,images/ballooning_x037750_y014410.png,overlays/ballooning_x037750_y014410.png,123.33,bbox_padded,546.66961230375,0.09392812887236679,742.4059748625001,0.2247745563811196,0.47321370767523735,-0.66095464558459,0.5605234456145435,0.7652978820556103,0.7747479787185725,PathB,2025-08-25HE,,40.0,1740,mid,,,
ballooning_x014360_y017036,R25-345-1,ballooning,14360,17036,53,64,3.766692,14336,16896,images/ballooning_x014360_y017036.png,overlays/ballooning_x014360_y017036.png,106.49,bbox_padded,403.30951596000006,0.10295796574987028,590.9195842875,0.31960703865775797,-0.6366878323092408,0.716472405968863,0.2933949762888051,0.6587212824667968,1.0813769566241636,PathB,2025-11-14HE,,40.0,950,top,,,
ballooning_x017125_y012784,R25-151-36_HE,ballooning,17125,12784,57,76,-0.074408,16896,12288,images/ballooning_x017125_y012784.png,overlays/ballooning_x017125_y012784.png,108.471,bbox_padded,440.59847364,0.033433433433433433,612.6919197750001,0.03971342747135469,-0.3092600732080376,0.15213095690801948,0.06588133421901927,0.7305671062904093,1.0342191645307792,PathB,2025-04-29HE,,40.0,2889,mid,,,
ballooning_x033819_y017168,R25-223-3_HE,ballooning,33819,17168,59,62,0.759829,33792,16896,images/ballooning_x033819_y017168.png,overlays/ballooning_x033819_y017168.png,109.461,bbox_padded,402.97219808625005,0.09095951192457018,552.8946603375,0.3943977750880744,-0.057224860261484614,-0.08263704253515351,0.607829320103893,0.6346333219283783,1.018716503886646,PathB,2025-07-09_Evelyn_HE,,40.0,2773,mid,,,
ballooning_x007083_y013809,R26-122-23_HE_91,ballooning,7083,13809,76,56,0.886428,6656,13312,images/ballooning_x007083_y013809.png,overlays/ballooning_x007083_y013809.png,117.881,bbox_padded,471.44772645750004,0.06864745011086475,691.5016411875,0.3673347822662174,0.5807506426628541,-0.2603971508779835,0.17481399118368648,0.20759088995377073,1.0503788389765727,PathB,2026-04-20_CCl4_HE,,40.0,2729,mid,,,
ballooning_x022600_y016010,R25-345-17,ballooning,22600,16010,43,58,0.832976,22528,15872,images/ballooning_x022600_y016010.png,overlays/ballooning_x022600_y016010.png,101.537,bbox_padded,505.85414958,0.04877065699314792,304.32205264500004,0.03389873959755698,-0.6057021780380621,0.7856264457368691,0.0849516996295528,-0.06834208701898767,-0.822555812076486,PathB,2025-11-14HE,,40.0,,vetoed,,,
ballooning_x009942_y020056,R25-345-24,ballooning,9942,20056,90,87,2.167567,9728,19968,images/ballooning_x009942_y020056.png,overlays/ballooning_x009942_y020056.png,124.816,bbox_padded,314.01227520000003,0.04959508517173973,1098.1230053625002,0.4736634773267312,0.17375804995996924,-0.4229537496197739,0.3470864874105834,2.370575134621751,4.15984773753414,PathB,2025-11-14HE,,40.0,496,top,,,
ballooning_x004426_y019592,R25-345-24,ballooning,4426,19592,65,64,-4.773749,4096,19456,images/ballooning_x004426_y019592.png,overlays/ballooning_x004426_y019592.png,112.433,bbox_padded,458.78297356125006,0.10152132842796063,616.8010647825,-1.2669834932747475,1.1396379391875981,-1.8703169454651867,-1.2900024451335153,0.19600553988113328,0.8019499039185265,PathB,2025-11-14HE,,40.0,3302,low,,,
ballooning_x026562_y024396,R25-079_29_HE,ballooning,26562,24396,42,32,-2.042041,26112,24064,images/ballooning_x026562_y024396.png,overlays/ballooning_x026562_y024396.png,101.041,bbox_padded,400.733634015,0.0771004942339374,186.1381357875,-0.6778794056332308,0.03426945398118984,-0.8355143585705697,-0.9866661555115873,-0.6541061688533277,-0.752085139390888,PathB,2025-03-07_Jaya HE,,40.0,,vetoed,,,
ballooning_x030608_y023819,R25-345-20,ballooning,30608,23819,72,69,2.503565,30208,23552,images/ballooning_x030608_y023819.png,overlays/ballooning_x030608_y023819.png,115.9,bbox_padded,410.301195525,0.06891271056661562,600.7324678875001,-0.04349891528536509,-0.5807782928376294,0.8700842116992956,-0.09114498610211465,1.4111796620140176,0.854465038015026,PathB,2025-11-14HE,,40.0,228,top,,,
ballooning_x009976_y022106,R26-041-1,ballooning,9976,22106,50,72,4.332737,9728,22016,images/ballooning_x009976_y022106.png,overlays/ballooning_x009976_y022106.png,105.004,bbox_padded,311.6203848225,0.11429625984251968,498.49448688000007,0.4256448855350443,-1.1029191558747935,1.0201442063089154,0.42285549071258494,0.699113084771504,1.2018557567983545,PathB,P273-2026-02-13_Christina HE,,40.0,204,top,,,
ballooning_x008078_y013711,R25-264-17,ballooning,8078,13711,58,59,-0.073692,7680,13312,images/ballooning_x008078_y013711.png,overlays/ballooning_x008078_y013711.png,108.966,bbox_padded,393.3126407925,0.09243218600410302,538.1140044150001,-0.07520166685210015,0.1603491024113179,-0.5336428826143107,-0.00207779081440145,0.9611593234719731,0.8377026213173286,PathB,2025-08-25HE,,40.0,2270,mid,,,
ballooning_x006904_y018918,R26-041-20,ballooning,6904,18918,69,52,0.571995,6656,18432,images/ballooning_x006904_y018918.png,overlays/ballooning_x006904_y018918.png,114.414,bbox_padded,416.61823934250003,0.04745057232049948,589.3863212250001,-0.11064581284332316,-0.1589412786763322,0.07042101678574504,-0.3739274721765529,0.9451535236888126,0.7375933499400501,PathB,P273-2026-02-13_Christina HE,,40.0,1288,mid,,,
ballooning_x017096_y013767,R25-264-24,ballooning,17096,13767,56,35,-2.244675,16896,13312,images/ballooning_x017096_y013767.png,overlays/ballooning_x017096_y013767.png,107.975,bbox_padded,441.2731093875,0.18772650398647017,253.84703262750003,0.10965167810566376,1.372619445132757,-1.5950815527931204,0.032122547609039626,-1.1286224995927236,-1.0758057207518135,PathB,2025-08-25HE,,40.0,,vetoed,,,
